sample_id,sample_name,step,metric,value,dataset,project,source_file,step_label
GFB-64251,DMF5CDR3bGIG011xpositive,02a_singleton_rescue,reads_lost_too_short,323,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64251,DMF5CDR3bGIG011xpositive,02a_singleton_rescue,reads_extracted,189857,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64251,DMF5CDR3bGIG011xpositive,02a_singleton_rescue,variants_total,58011,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64251,DMF5CDR3bGIG011xpositive,02a_singleton_rescue,variants_kept,3552,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64251,DMF5CDR3bGIG011xpositive,02a_singleton_rescue,reads_rescued,65800,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,reads_in,406866,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,reads_lost_no_anchor,228109,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,reads_lost_too_short,392,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,reads_extracted,178365,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,variants_total,56444,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,variants_kept,3700,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64252,DMF5CDR3bGIG031xpositive,02a_singleton_rescue,reads_rescued,66637,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,reads_in,128904,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,reads_lost_no_anchor,62147,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,reads_lost_too_short,71,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,reads_extracted,66686,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,variants_total,26444,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,variants_kept,569,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,02a_singleton_rescue,reads_rescued,11385,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,reads_in,553087,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,reads_lost_no_anchor,330943,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,reads_lost_too_short,331,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,reads_extracted,221813,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,variants_total,80831,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,variants_kept,3825,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64254,DMF5CDR3bGIG051xpositive,02a_singleton_rescue,reads_rescued,72402,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,reads_in,380755,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,reads_lost_no_anchor,198812,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,reads_lost_too_short,280,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,reads_extracted,181663,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,variants_total,43472,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,variants_kept,4234,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64255,DMF5CDR3bDRG011xpositive,02a_singleton_rescue,reads_rescued,78152,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,reads_in,462906,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,reads_lost_no_anchor,277554,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,reads_lost_too_short,334,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,reads_extracted,185018,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,variants_total,62445,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,variants_kept,3072,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64256,DMF5CDR3bDRG041xpositive,02a_singleton_rescue,reads_rescued,55899,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,reads_in,598917,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,reads_lost_no_anchor,353745,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,reads_lost_too_short,260,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,reads_extracted,244912,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,variants_total,70274,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,variants_kept,5580,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64257,DMF5CDR3bGIG012xpositive,02a_singleton_rescue,reads_rescued,135003,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,reads_in,337196,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,reads_lost_no_anchor,187778,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,reads_lost_too_short,248,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,reads_extracted,149170,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,variants_total,27212,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,variants_kept,2851,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64258,DMF5CDR3bGIG032xpositive,02a_singleton_rescue,reads_rescued,110874,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,reads_in,440513,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,reads_lost_no_anchor,249489,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,reads_lost_too_short,286,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,reads_extracted,190738,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,variants_total,50750,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,variants_kept,4408,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64259,DMF5CDR3bGIG042xpositive,02a_singleton_rescue,reads_rescued,109012,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,reads_in,582652,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,reads_lost_no_anchor,344069,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,reads_lost_too_short,312,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,reads_extracted,238271,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,variants_total,65977,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,variants_kept,5332,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64260,DMF5CDR3bGIG052xpositive,02a_singleton_rescue,reads_rescued,136901,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,reads_in,366284,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,reads_lost_no_anchor,218343,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,reads_lost_too_short,207,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,reads_extracted,147734,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,variants_total,35569,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,variants_kept,3806,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64261,DMF5CDR3bDRG012xpositive,02a_singleton_rescue,reads_rescued,80459,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,reads_in,750974,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,reads_lost_no_anchor,424669,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,reads_lost_too_short,552,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,reads_extracted,325753,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,variants_total,76276,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,variants_kept,7263,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64262,DMF5CDR3bDRG042xpositive,02a_singleton_rescue,reads_rescued,213225,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,reads_in,2073930,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,reads_lost_no_anchor,1854526,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,reads_lost_too_short,290,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,reads_extracted,219114,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,variants_total,154464,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,variants_kept,167,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64263,DMF5CDR3borilib,02a_singleton_rescue,reads_rescued,3822,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/02_umi/per_sample_metrics.tsv,02a singleton rescue
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_in_total,51389,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_pass,39589,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_no_anchor,2984,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_too_short,13,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_contains_N,3787,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_wrong_length,0,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_stop_codon,1313,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64253,DMF5CDR3bGIG041xpositive,03_extraction,reads_lost_validation,3703,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_in_total,456938,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_pass,332379,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_no_anchor,35535,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_too_short,313,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_contains_N,45452,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_wrong_length,0,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_stop_codon,11559,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64251,DMF5CDR3bGIG011xpositive,03_extraction,reads_lost_validation,31700,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_in_total,415375,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_pass,309610,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_no_anchor,28370,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_too_short,376,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_contains_N,34409,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_wrong_length,0,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_stop_codon,12113,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64255,DMF5CDR3bDRG011xpositive,03_extraction,reads_lost_validation,30497,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_in_total,584051,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_pass,379465,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_no_anchor,109642,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_too_short,784,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_contains_N,24491,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_wrong_length,0,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_stop_codon,19160,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64250,DMF5CDR3bDRG042xnegative,03_extraction,reads_lost_validation,50509,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64258,DMF5CDR3bGIG032xpositive,03_extraction,reads_in_total,482403,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64258,DMF5CDR3bGIG032xpositive,03_extraction,reads_pass,356418,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
GFB-64258,DMF5CDR3bGIG032xpositive,03_extraction,reads_lost_no_anchor,52063,DMF5,P3481_LUCA-TCRDMF5,data/P3481_LUCA-TCRDMF5/03_extracted/per_sample_metrics.tsv,03 extraction
